kind,x,eta,time
exact,1.3648160276856558,-0.013973217605780963,0.11808815689988486
exact,1.3711055024676173,-0.015301477374005668,0.11808815689988486
exact,1.3773949772495788,-0.016615536823431531,0.11808815689988486
exact,1.3836844520315403,-0.017915649962556568,0.11808815689988486
exact,1.3899739268135021,-0.019202084813907505,0.11808815689988486
exact,1.3962634015954636,-0.020475122517088717,0.11808815689988486
exact,1.4025528763774251,-0.021735056399892816,0.11808815689988486
exact,1.4088423511593866,-0.022982191020738729,0.11808815689988486
exact,1.4151318259413481,-0.024216841185786597,0.11808815689988486
exact,1.4214213007233096,-0.025439330944099448,0.11808815689988486
exact,1.4277107755052711,-0.026649992564273361,0.11808815689988486
exact,1.4340002502872329,-0.027849165495984263,0.11808815689988486
exact,1.4402897250691944,-0.02903719531989446,0.11808815689988486
exact,1.4465791998511559,-0.030214432689391169,0.11808815689988486
exact,1.4528686746331174,-0.031381232267594816,0.11808815689988486
exact,1.4591581494150789,-0.032537951663075604,0.11808815689988486
exact,1.4654476241970404,-0.033684950367672495,0.11808815689988486
exact,1.4717370989790022,-0.034822588699779611,0.11808815689988486
exact,1.4780265737609637,-0.035951226756404164,0.11808815689988486
exact,1.4843160485429252,-0.037071223377246998,0.11808815689988486
exact,1.4906055233248867,-0.038182935123983075,0.11808815689988486
exact,1.4968949981068482,-0.039286715277835782,0.11808815689988486
exact,1.5031844728888097,-0.040382912858460518,0.11808815689988486
exact,1.5094739476707715,-0.041471871667040139,0.11808815689988486
exact,1.515763422452733,-0.042553929356403786,0.11808815689988486
exact,1.5220528972346945,-0.043629416530853948,0.11808815689988486
exact,1.528342372016656,-0.044698655878275706,0.11808815689988486
exact,1.5346318467986175,-0.04576196133696675,0.11808815689988486
exact,1.540921321580579,-0.046819637299489458,0.11808815689988486
exact,1.5472107963625406,-0.04787197785571784,0.11808815689988486
exact,1.5535002711445023,-0.048919266077087631,0.11808815689988486
exact,1.5597897459264638,-0.049961773343919158,0.11808815689988486
exact,1.5660792207084253,-0.050999758717525712,0.11808815689988486
exact,1.5723686954903868,-0.052033468358645418,0.11808815689988486
exact,1.5786581702723483,-0.053063134993592054,0.11808815689988486
exact,1.5849476450543099,-0.054088977429338159,0.11808815689988486
exact,1.5912371198362716,-0.055111200118577841,0.11808815689988486
exact,1.5975265946182331,-0.056129992775648674,0.11808815689988486
exact,1.6038160694001946,-0.057145530044019788,0.11808815689988486
exact,1.6101055441821561,-0.058157971215878401,0.11808815689988486
exact,1.6163950189641176,-0.059167460004170502,0.11808815689988486
exact,1.6226844937460791,-0.060174124367292858,0.11808815689988486
exact,1.6289739685280407,-0.061178076386441016,0.11808815689988486
exact,1.6352634433100024,-0.062179412195470629,0.11808815689988486
exact,1.6415529180919639,-0.063178211962941266,0.11808815689988486
exact,1.6478423928739254,-0.064174539925863083,0.11808815689988486
exact,1.6541318676558869,-0.06516844447449488,0.11808815689988486
exact,1.6604213424378484,-0.066159958287381415,0.11808815689988486
exact,1.66671081721981,-0.067149098515680294,0.11808815689988486
exact,1.6730002920017717,-0.068135867015653218,0.11808815689988486
exact,1.6792897667837332,-0.069120250628072033,0.11808815689988486
exact,1.6855792415656947,-0.070102221503145046,0.11808815689988486
exact,1.6918687163476562,-0.071081737469427808,0.11808815689988486
exact,1.6981581911296177,-0.072058742445066604,0.11808815689988486
exact,1.7044476659115793,-0.07303316688958994,0.11808815689988486
exact,1.7107371406935408,-0.074004928294365224,0.11808815689988486
exact,1.7170266154755025,-0.07497393170970823,0.11808815689988486
exact,1.723316090257464,-0.075940070306559027,0.11808815689988486
exact,1.7296055650394255,-0.076903225970524791,0.11808815689988486
exact,1.735895039821387,-0.077863269926017997,0.11808815689988486
exact,1.7421845146033486,-0.078820063388142847,0.11808815689988486
exact,1.7484739893853101,-0.079773458239908446,0.11808815689988486
exact,1.7547634641672718,-0.080723297732290922,0.11808815689988486
exact,1.7610529389492333,-0.081669417204629946,0.11808815689988486
exact,1.7673424137311948,-0.082611644822771724,0.11808815689988486
exact,1.7736318885131563,-0.083549802332379963,0.11808815689988486
exact,1.7799213632951179,-0.084483705824773159,0.11808815689988486
exact,1.7862108380770794,-0.085413166512659289,0.11808815689988486
exact,1.7925003128590411,-0.086337991513114498,0.11808815689988486
exact,1.7987897876410026,-0.087257984635166874,0.11808815689988486
exact,1.8050792624229641,-0.08817294716935109,0.11808815689988486
exact,1.8113687372049256,-0.089082678676618565,0.11808815689988486
exact,1.8176582119868872,-0.089986977774020094,0.11808815689988486
